0.1,81967213.11,0.187783818,0.213884847,0.240049028,0.264833429,0.287982576,0.30958385,0.329810574,0.348840164,0.366830468
0.4,81967213.11,0.173854055,0.182516982,0.19334559,0.2050278,0.21691777,0.228703244,0.240238167,0.251460119,0.262349084
0.7,81967213.11,0.172064656,0.177181985,0.184105539,0.192014459,0.200405746,0.208987709,0.217594915,0.226134538,0.234555361
1,81967213.11,0.171397354,0.175020352,0.18012984,0.186167733,0.192744219,0.199607683,0.206602182,0.213632456,0.220640461
1.3,81967213.11,0.17105334,0.173858805,0.177918118,0.182824927,0.188270242,0.194038329,0.199986577,0.206023018,0.212088721
1.6,81967213.11,0.170844529,0.17313544,0.17650909,0.180653877,0.18531907,0.190318817,0.195523661,0.200846417,0.206229137
1.9,81967213.11,0.170704595,0.172641902,0.175532166,0.179126842,0.18321812,0.187644699,0.192289218,0.197069643,0.201929737
2.2,81967213.11,0.170604377,0.172283614,0.174814383,0.177992329,0.181641988,0.185622231,0.189826544,0.194178019,0.198622465
2.5,81967213.11,0.170529098,0.172011578,0.174264243,0.177115047,0.180413441,0.184034933,0.187882644,0.191884585,0.195988752
2.8,81967213.11,0.170470491,0.171797906,0.173828826,0.176415666,0.179427445,0.182753493,0.186305432,0.190015927,0.193835205
3.1,81967213.11,0.170423574,0.17162557,0.173475403,0.175844546,0.17861767,0.181695672,0.184997682,0.188460682,0.192037139
3.4,81967213.11,0.170385166,0.171483587,0.17318264,0.175369018,0.177940116,0.180806583,0.183894168,0.18714386,0.190510314
3.7,81967213.11,0.170353146,0.171364553,0.172936036,0.174966688,0.177364399,0.180048109,0.182949412,0.186012993,0.189195615
4,81967213.11,0.170326042,0.171263298,0.172725387,0.174621683,0.176868848,0.179392922,0.182130677,0.185030186,0.188050247
4.3,81967213.11,0.170302803,0.171176099,0.172543303,0.174322432,0.176437576,0.178820897,0.181413757,0.184167355,0.18704241
4.6,81967213.11,0.170282656,0.171100206,0.172384291,0.174060301,0.176058666,0.178316867,0.180780361,0.183403204,0.186147942
4.9,81967213.11,0.170265023,0.171033547,0.172244197,0.173828708,0.175722993,0.177869181,0.180216384,0.182721274,0.185348135
5.2,81967213.11,0.170249461,0.170974526,0.172119808,0.173622555,0.175423457,0.177468729,0.179710758,0.182108631,0.184628251
5.5,81967213.11,0.170235624,0.170921898,0.172008604,0.173437821,0.175154439,0.177108288,0.179254696,0.181554962,0.183976524
5.8,81967213.11,0.170223242,0.170874674,0.171908575,0.173271299,0.174911439,0.176782042,0.178841095,0.181051933,0.183383427
6.1,81967213.11,0.170212095,0.170832058,0.171818109,0.173120393,0.174690805,0.176485269,0.178464176,0.180592734,0.182841162
6.4,81967213.11,0.17020201,0.170793407,0.171735887,0.172982982,0.174489546,0.176214084,0.178119169,0.180171736,0.182343286
6.7,81967213.11,0.170192837,0.170758191,0.171660823,0.172857316,0.174305183,0.175965261,0.177802111,0.17978426,0.181884401
7,81967213.11,0.170184462,0.170725969,0.171592017,0.172741935,0.174135646,0.175736101,0.177509673,0.179426363,0.18145999
7.3,81967213.11,0.170176784,0.170696375,0.171528712,0.172635614,0.173979195,0.175524326,0.177239041,0.179094709,0.181066198
7.6,81967213.11,0.170169719,0.170669099,0.17147027,0.172537317,0.173834354,0.175328001,0.176987821,0.178786451,0.180699749
7.9,81967213.11,0.170163197,0.170643878,0.171416149,0.172446161,0.173699855,0.175145466,0.176753958,0.178499145,0.180357816
8.2,81967213.11,0.170157157,0.170620489,0.171365884,0.172361387,0.173574621,0.1749753,0.176535684,0.178230681,0.180037961
8.5,81967213.11,0.170151548,0.170598739,0.171319075,0.172282342,0.173457714,0.174816267,0.176331462,0.177979228,0.179738059
8.8,81967213.11,0.170146326,0.17057846,0.171275375,0.172208461,0.17334832,0.174667294,0.176139958,0.177743185,0.179456257
